train_feat_before_target_end,train_return_identity,train_no_nan,val_feat_before_target_end,val_return_identity,val_no_nan,test_feat_before_target_end,test_return_identity,test_no_nan,disjoint,horizon_ok,ticker,all_passed
True,True,True,True,True,True,True,True,True,True,True,SLG,True
True,True,True,True,True,True,True,True,True,True,True,SLGL,True
True,True,True,True,True,True,True,True,True,True,True,SLGN,True
True,True,True,True,True,True,True,True,True,True,True,SLI,True
True,True,True,True,True,True,True,True,True,True,True,SLM,True
True,True,True,True,True,True,True,True,True,True,True,SLMBP,True
True,True,True,True,True,True,True,True,True,True,True,SLN,True
True,True,True,True,True,True,True,True,True,True,True,SLND,True
True,True,True,True,True,True,True,True,True,True,True,SLNG,True
True,True,True,True,True,True,True,True,True,True,True,SLNH,True
True,True,True,True,True,True,True,True,True,True,True,SLNHP,True
True,True,True,True,True,True,True,True,True,True,True,SLNO,True
True,True,True,True,True,True,True,True,True,True,True,SLP,True
True,True,True,True,True,True,True,True,True,True,True,SLQT,True
True,True,True,True,True,True,True,True,True,True,True,SLRC,True
True,True,True,True,True,True,True,True,True,True,True,SLRX,True
True,True,True,True,True,True,True,True,True,True,True,SLS,True
True,True,True,True,True,True,True,True,True,True,True,SLSN,True
True,True,True,True,True,True,True,True,True,True,True,SLSR,True
True,True,True,True,True,True,True,True,True,True,True,SLVM,True
True,True,True,True,True,True,True,True,True,True,True,SLXN,True
True,True,True,True,True,True,True,True,True,True,True,SM,True
True,True,True,True,True,True,True,True,True,True,True,SMBC,True
True,True,True,True,True,True,True,True,True,True,True,SMBK,True
True,True,True,True,True,True,True,True,True,True,True,SMC,True
True,True,True,True,True,True,True,True,True,True,True,SMCI,True
True,True,True,True,True,True,True,True,True,True,True,SMFG,True
True,True,True,True,True,True,True,True,True,True,True,SMG,True
True,True,True,True,True,True,True,True,True,True,True,SMHI,True
True,True,True,True,True,True,True,True,True,True,True,SMID,True
True,True,True,True,True,True,True,True,True,True,True,SMLR,True
True,True,True,True,True,True,True,True,True,True,True,SMMT,True
True,True,True,True,True,True,True,True,True,True,True,SMRT,True
True,True,True,True,True,True,True,True,True,True,True,SMSI,True
True,True,True,True,True,True,True,True,True,True,True,SMTC,True
True,True,True,True,True,True,True,True,True,True,True,SMTI,True
True,True,True,True,True,True,True,True,True,True,True,SMWB,True
True,True,True,True,True,True,True,True,True,True,True,SMX,True
True,True,True,True,True,True,True,True,True,True,True,SNA,True
True,True,True,True,True,True,True,True,True,True,True,SNAP,True
True,True,True,True,True,True,True,True,True,True,True,SNBR,True
True,True,True,True,True,True,True,True,True,True,True,SNCR,True
True,True,True,True,True,True,True,True,True,True,True,SNCY,True
True,True,True,True,True,True,True,True,True,True,True,SND,True
True,True,True,True,True,True,True,True,True,True,True,SNDA,True
True,True,True,True,True,True,True,True,True,True,True,SNDL,True
True,True,True,True,True,True,True,True,True,True,True,SNDR,True
True,True,True,True,True,True,True,True,True,True,True,SNDX,True
True,True,True,True,True,True,True,True,True,True,True,SNES,True
True,True,True,True,True,True,True,True,True,True,True,SNEX,True
True,True,True,True,True,True,True,True,True,True,True,SNFCA,True
True,True,True,True,True,True,True,True,True,True,True,SNGX,True
True,True,True,True,True,True,True,True,True,True,True,SNN,True
True,True,True,True,True,True,True,True,True,True,True,SNOA,True
True,True,True,True,True,True,True,True,True,True,True,SNOW,True
True,True,True,True,True,True,True,True,True,True,True,SNPS,True
True,True,True,True,True,True,True,True,True,True,True,SNPX,True
True,True,True,True,True,True,True,True,True,True,True,SNSE,True
True,True,True,True,True,True,True,True,True,True,True,SNT,True
True,True,True,True,True,True,True,True,True,True,True,SNTG,True
True,True,True,True,True,True,True,True,True,True,True,SNTI,True
True,True,True,True,True,True,True,True,True,True,True,SNV,True
True,True,True,True,True,True,True,True,True,True,True,SNX,True
True,True,True,True,True,True,True,True,True,True,True,SNY,True
True,True,True,True,True,True,True,True,True,True,True,SO,True
True,True,True,True,True,True,True,True,True,True,True,SOAR,True
True,True,True,True,True,True,True,True,True,True,True,SOBR,True
True,True,True,True,True,True,True,True,True,True,True,SOC,True
True,True,True,True,True,True,True,True,True,True,True,SOFI,True
True,True,True,True,True,True,True,True,True,True,True,SOGP,True
True,True,True,True,True,True,True,True,True,True,True,SOHO,True
True,True,True,True,True,True,True,True,True,True,True,SOHOB,True
True,True,True,True,True,True,True,True,True,True,True,SOHON,True
True,True,True,True,True,True,True,True,True,True,True,SOHOO,True
True,True,True,True,True,True,True,True,True,True,True,SOHU,True
True,True,True,True,True,True,True,True,True,True,True,SOJC,True
True,True,True,True,True,True,True,True,True,True,True,SOJD,True
True,True,True,True,True,True,True,True,True,True,True,SOJE,True
True,True,True,True,True,True,True,True,True,True,True,SOL,True
True,True,True,True,True,True,True,True,True,True,True,SON,True
True,True,True,True,True,True,True,True,True,True,True,SOND,True
True,True,True,True,True,True,True,True,True,True,True,SONM,True
True,True,True,True,True,True,True,True,True,True,True,SONN,True
True,True,True,True,True,True,True,True,True,True,True,SONO,True
True,True,True,True,True,True,True,True,True,True,True,SONY,True
True,True,True,True,True,True,True,True,True,True,True,SOPA,True
True,True,True,True,True,True,True,True,True,True,True,SOPH,True
True,True,True,True,True,True,True,True,True,True,True,SOR,True
True,True,True,True,True,True,True,True,True,True,True,SOS,True
True,True,True,True,True,True,True,True,True,True,True,SOTK,True
True,True,True,True,True,True,True,True,True,True,True,SOWG,True
True,True,True,True,True,True,True,True,True,True,True,SPB,True
True,True,True,True,True,True,True,True,True,True,True,SPCB,True
True,True,True,True,True,True,True,True,True,True,True,SPCE,True
True,True,True,True,True,True,True,True,True,True,True,SPE,True
True,True,True,True,True,True,True,True,True,True,True,SPFI,True
True,True,True,True,True,True,True,True,True,True,True,SPG,True
True,True,True,True,True,True,True,True,True,True,True,SPGI,True
True,True,True,True,True,True,True,True,True,True,True,SPH,True
True,True,True,True,True,True,True,True,True,True,True,SPHR,True
True,True,True,True,True,True,True,True,True,True,True,SPIR,True
True,True,True,True,True,True,True,True,True,True,True,SPNS,True
True,True,True,True,True,True,True,True,True,True,True,SPNT,True
True,True,True,True,True,True,True,True,True,True,True,SPOK,True
True,True,True,True,True,True,True,True,True,True,True,SPOT,True
True,True,True,True,True,True,True,True,True,True,True,SPR,True
True,True,True,True,True,True,True,True,True,True,True,SPRC,True
True,True,True,True,True,True,True,True,True,True,True,SPRO,True
True,True,True,True,True,True,True,True,True,True,True,SPRU,True
True,True,True,True,True,True,True,True,True,True,True,SPRY,True
True,True,True,True,True,True,True,True,True,True,True,SPSC,True
True,True,True,True,True,True,True,True,True,True,True,SPT,True
True,True,True,True,True,True,True,True,True,True,True,SPTN,True
True,True,True,True,True,True,True,True,True,True,True,SPWH,True
True,True,True,True,True,True,True,True,True,True,True,SPXC,True
True,True,True,True,True,True,True,True,True,True,True,SPXX,True
True,True,True,True,True,True,True,True,True,True,True,SQFT,True
True,True,True,True,True,True,True,True,True,True,True,SQFTP,True
True,True,True,True,True,True,True,True,True,True,True,SQM,True
True,True,True,True,True,True,True,True,True,True,True,SQNS,True
True,True,True,True,True,True,True,True,True,True,True,SR,True
True,True,True,True,True,True,True,True,True,True,True,SRAD,True
True,True,True,True,True,True,True,True,True,True,True,SRCE,True
True,True,True,True,True,True,True,True,True,True,True,SRDX,True
True,True,True,True,True,True,True,True,True,True,True,SRE,True
True,True,True,True,True,True,True,True,True,True,True,SREA,True
True,True,True,True,True,True,True,True,True,True,True,SRG,True
True,True,True,True,True,True,True,True,True,True,True,SRI,True
True,True,True,True,True,True,True,True,True,True,True,SRL,True
True,True,True,True,True,True,True,True,True,True,True,SRPT,True
True,True,True,True,True,True,True,True,True,True,True,SRRK,True
True,True,True,True,True,True,True,True,True,True,True,SRTS,True
True,True,True,True,True,True,True,True,True,True,True,SRV,True
True,True,True,True,True,True,True,True,True,True,True,SRXH,True
True,True,True,True,True,True,True,True,True,True,True,SRZN,True
True,True,True,True,True,True,True,True,True,True,True,SSB,True
True,True,True,True,True,True,True,True,True,True,True,SSBI,True
True,True,True,True,True,True,True,True,True,True,True,SSBK,True
True,True,True,True,True,True,True,True,True,True,True,SSD,True
True,True,True,True,True,True,True,True,True,True,True,SSKN,True
True,True,True,True,True,True,True,True,True,True,True,SSL,True
True,True,True,True,True,True,True,True,True,True,True,SSNC,True
True,True,True,True,True,True,True,True,True,True,True,SSP,True
True,True,True,True,True,True,True,True,True,True,True,SSRM,True
True,True,True,True,True,True,True,True,True,True,True,SSSS,True
True,True,True,True,True,True,True,True,True,True,True,SSSSL,True
True,True,True,True,True,True,True,True,True,True,True,SST,True
True,True,True,True,True,True,True,True,True,True,True,SSTI,True
True,True,True,True,True,True,True,True,True,True,True,SSTK,True
True,True,True,True,True,True,True,True,True,True,True,SSY,True
True,True,True,True,True,True,True,True,True,True,True,SSYS,True
True,True,True,True,True,True,True,True,True,True,True,ST,True
True,True,True,True,True,True,True,True,True,True,True,STAA,True
True,True,True,True,True,True,True,True,True,True,True,STAG,True
True,True,True,True,True,True,True,True,True,True,True,STBA,True
True,True,True,True,True,True,True,True,True,True,True,STC,True
True,True,True,True,True,True,True,True,True,True,True,STE,True
True,True,True,True,True,True,True,True,True,True,True,STEC,True
True,True,True,True,True,True,True,True,True,True,True,STEL,True
True,True,True,True,True,True,True,True,True,True,True,STEM,True
True,True,True,True,True,True,True,True,True,True,True,STEP,True
True,True,True,True,True,True,True,True,True,True,True,STEW,True
True,True,True,True,True,True,True,True,True,True,True,STG,True
True,True,True,True,True,True,True,True,True,True,True,STGW,True
True,True,True,True,True,True,True,True,True,True,True,STIM,True
True,True,True,True,True,True,True,True,True,True,True,STK,True
True,True,True,True,True,True,True,True,True,True,True,STKH,True
True,True,True,True,True,True,True,True,True,True,True,STKL,True
True,True,True,True,True,True,True,True,True,True,True,STKS,True
True,True,True,True,True,True,True,True,True,True,True,STLA,True
True,True,True,True,True,True,True,True,True,True,True,STLD,True
True,True,True,True,True,True,True,True,True,True,True,STM,True
True,True,True,True,True,True,True,True,True,True,True,STN,True
True,True,True,True,True,True,True,True,True,True,True,STNE,True
True,True,True,True,True,True,True,True,True,True,True,STNG,True
True,True,True,True,True,True,True,True,True,True,True,STOK,True
True,True,True,True,True,True,True,True,True,True,True,STR,True
True,True,True,True,True,True,True,True,True,True,True,STRA,True
True,True,True,True,True,True,True,True,True,True,True,STRL,True
True,True,True,True,True,True,True,True,True,True,True,STRM,True
True,True,True,True,True,True,True,True,True,True,True,STRO,True
True,True,True,True,True,True,True,True,True,True,True,STRR,True
True,True,True,True,True,True,True,True,True,True,True,STRRP,True
True,True,True,True,True,True,True,True,True,True,True,STRS,True
True,True,True,True,True,True,True,True,True,True,True,STRT,True
True,True,True,True,True,True,True,True,True,True,True,STT,True
True,True,True,True,True,True,True,True,True,True,True,STTK,True
True,True,True,True,True,True,True,True,True,True,True,STVN,True
True,True,True,True,True,True,True,True,True,True,True,STWD,True
True,True,True,True,True,True,True,True,True,True,True,STX,True
True,True,True,True,True,True,True,True,True,True,True,STXS,True
True,True,True,True,True,True,True,True,True,True,True,STZ,True
True,True,True,True,True,True,True,True,True,True,True,SU,True
True,True,True,True,True,True,True,True,True,True,True,SUI,True
True,True,True,True,True,True,True,True,True,True,True,SUN,True
True,True,True,True,True,True,True,True,True,True,True,SUNE,True
True,True,True,True,True,True,True,True,True,True,True,SUPN,True
True,True,True,True,True,True,True,True,True,True,True,SUPV,True
True,True,True,True,True,True,True,True,True,True,True,SURG,True
True,True,True,True,True,True,True,True,True,True,True,SUZ,True
True,True,True,True,True,True,True,True,True,True,True,SVC,True
True,True,True,True,True,True,True,True,True,True,True,SVM,True
True,True,True,True,True,True,True,True,True,True,True,SVRA,True
True,True,True,True,True,True,True,True,True,True,True,SVT,True
True,True,True,True,True,True,True,True,True,True,True,SWAG,True
True,True,True,True,True,True,True,True,True,True,True,SWBI,True
True,True,True,True,True,True,True,True,True,True,True,SWIM,True
True,True,True,True,True,True,True,True,True,True,True,SWK,True
